State,Visits,Value
000000000000000000000000000000200001111220,1,1.0
000000000000000000000000000000000000001210,2,1.0
000000000000000000000000000000001200001210,1,1.0
000000000000000000000000000000001201001212,1,1.0
000000000000000000000000000000101201021212,1,1.0
000000000000000000000000021000101201021212,1,1.0
000000000000000000020000021000111201021212,1,1.0
000000000001000000220000021000111201021212,1,1.0
000000000001000001220000221000111201021212,1,1.0
000000000001200001220001221000111201021212,1,1.0
000002000001200001220001221000111201121212,1,1.0
000002000001200011220001221002111201121212,1,1.0
000002000201200011220001221002111211121212,1,1.0
000002000201200111220021221002111211121212,1,1.0
002002001201200111220021221002111211121212,1,1.0
002022001201200111220021221102111211121212,1,1.0
002022001201200111222021221112111211121212,1,1.0
022022001201200111222121221112111211121212,1,1.0
022022001201221111222121221112111211121212,1,1.0
000000000000000000000000000000011000001202,1,1.0
000000000000000000000000020000011000101202,1,1.0
000000000000000000000000220000011000111202,1,1.0
000000000000000001000000220000011002111202,1,1.0
000000000000000001000000220020111002111202,1,1.0
000000000000000001000200220021111002111202,1,1.0
000000000000000000000000100002010000122100,1,1.0
000000000000000000000010100002010000122120,1,1.0
000000000000000002000010100002010000122121,1,1.0
000000000000000002000010100012010002122121,1,1.0
000000000000000002000011100012210002122121,1,1.0
000000000000000002000011100012212102122121,1,1.0
000000000020000002000011100012212112122121,1,1.0
000000000020000102000011120012212112122121,1,1.0
000000000000000000000000000000010000011202,1,1.0
000000000000000000000000000000011000211202,1,1.0
000000000000000000000000120000011000211202,1,1.0
000000000000000002000000120000111000211202,1,1.0
000000000000000002000002120001111000211202,1,1.0
000000000000000000000000000000021000021100,1,-1.0
000000000000000000000000010000021000021120,1,-1.0
000000000000000000200000010000021001021120,1,-1.0
000000000000000000200001010000221001021120,1,-1.0
000000000000000001200001210000221001021120,1,-1.0
000000000000000000010000002000000100001020,1,1.0
000000000000000000010000002000000100001221,1,1.0
000000000000000000010000002000020100101221,1,1.0
000000000000000000010000102000020102101221,1,1.0
000000000000000001010000102002020102101221,1,1.0
000000000000000001010000112002022102101221,1,1.0
000000000000000000000000000001000000120000,2,0.0
000000000000000000000010000001000000122000,1,1.0
000000000000000200000010000001000000122100,1,1.0
000000000000000200000010000001102000122100,1,1.0
000000000000000200000010010001102000122102,1,1.0
000000000000000200000010110001122000122102,1,1.0
000000000000000200100012110001122000122102,1,1.0
000000000000000000000000200000010000011002,1,1.0
000000000000000000000000200000010000211012,1,1.0
000000000000000001000000200000010000211212,1,1.0
000000000000000001000000200000210100211212,1,1.0
000000000000000001000000201000210120211212,1,1.0
000000000010000001020000201000210120211212,1,1.0
000000000010000001020000201000212121211212,1,1.0
000200000010000001020000201001212121211212,1,1.0
000200000010000001020021201001212121211212,1,1.0
000000000000000000000000000000000100002010,1,-1.0
000000000000000000000000100000020100002010,1,-1.0
000000000000000000000000101000020100022010,1,-1.0
000000000000000000020000101000120100022010,1,-1.0
000000000000000000020000101000120100222110,1,-1.0
000000000000000000000000010000002000021121,1,-1.0
000000000000000000200000010000012000021121,1,-1.0
000000000000000001200000210000012000021121,1,-1.0
000000000000000001200000210000112200021121,1,-1.0
000000000002000001200000210000112210021121,1,-1.0
000000000002000001210000212000112210021121,1,-1.0
000000000002000011210002212000112210021121,1,-1.0
000000000022000011210002212000112210121121,1,-1.0
000100000022200011210002212000112210121121,1,-1.0
000000000000000000000000000000022000001101,1,-1.0
000000000000000000000000000000022000011121,1,-1.0
000000000000000000000000000000022100211121,1,-1.0
000000000000000000000000100000222100211121,1,-1.0
000000000000000000000000000000021001001200,1,-1.0
000000000000000000000000000000021001201201,1,-1.0
000000000000000000000000210000021001201201,1,-1.0
000000000000000002100000210000021001201201,1,-1.0
000000000000000000000000000000000002011120,1,1.0
000000000000000000000000000000001002211120,1,1.0
000000000000000000000000000002011002211120,1,1.0
000000000000000100000020000002011002211120,1,1.0
000000000000000100000020010002011202211120,1,1.0
000000000000000100200020110002011202211120,1,1.0
000000002000000101200020110002011202211120,1,1.0
000000000000000000000000000000010001001022,1,1.0
000000000000000000000000200000010001011022,1,1.0
000000000000000000000000200000110001211022,1,1.0
000000000000000000000000200002110101211022,1,1.0
000000000000000000000000200022110101211122,1,1.0
000000000000000000000020200022111101211122,1,1.0
000000000000000000000000000000000001201000,2,-1.0
000000000000000000000000000001000001201200,1,-1.0
000000000000000000000010000001020001201200,1,-1.0
000000000000000200000010000001021001201200,1,-1.0
000000000000000200000010000001021001201221,1,-1.0
000000000000000200000010020001021011201221,1,-1.0
000000000000000200200010020001021111201221,1,-1.0
000000000000000200200010120201021111201221,1,-1.0
000000000000010200202010120201021111201221,1,-1.0
000010000002010200202010120201021111201221,1,-1.0
000010201002010200202010120201021111201221,1,-1.0
020010201002010201202010120201021111201221,1,-1.0
020010201002010201202010120211021111221221,1,-1.0
020010201022010201202010120211121111221221,1,-1.0
000000000000000001000000200000011000201200,1,1.0
000000000000000001000000210002011000201200,1,1.0
000000000000000001200000210002011000201201,1,1.0
000000000000000101200020210002011000201201,1,1.0
000000000000000101200020210002111000221201,1,1.0
000000000001000101200022210002111000221201,1,1.0
000000000021000111200022210002111000221201,1,1.0
000000000021000111200022210102111020221201,1,1.0
000000000021010111202022210102111020221201,1,1.0
000200100021010111202022210102111020221201,1,1.0
000220100121010111202022210102111020221201,1,1.0
002220100121010111202022210102111021221201,1,1.0
002220100121010111202022210102111121221221,1,1.0
000000000000000000000000000000012000021100,1,-1.0
000000000000000000100000020000012000021100,1,-1.0
000000000000000000100000020000012010021102,1,-1.0
000000000000000001100000220000012010021102,1,-1.0
000000000020000001100000220100012010021102,1,-1.0
000200000020000001101000220100012010021102,1,-1.0
000200000020020001101000220100012010021112,1,-1.0
000200000020020001101001220100212010021112,1,-1.0
000200000020020021101001220100212010121112,1,-1.0
000200000020020021101001220102212011121112,1,-1.0
000200000020020021101011220122212011121112,1,-1.0
000200000021020221101011220122212011121112,1,-1.0
000000000000000000000000000000020000101000,1,1.0
000000000000000000000000100000020000121000,1,1.0
000000000000000000000000100000020000121012,1,1.0
000000000000000000000000100002120000121012,1,1.0
000000000000000000000002100002120000121112,1,1.0
000000000000000021000002100002120000121112,1,1.0
000000000010000021000022100002120000121112,1,1.0
000200000010000021000022100002121000121112,1,1.0
001200000210000021000022100002121000121112,1,1.0
001200001210000221000022100002121000121112,1,1.0
001200001210000221100022120002121000121112,1,1.0
000000000000000000000000000000000010001002,2,0.0
000000000000000000000000000200000010001012,1,1.0
000000000000000000000000100200020010001012,1,1.0
000000000000000001000000100200020010201012,1,1.0
000000000000000001002000100200020010211012,1,1.0
000000000000020001002000100200020010211112,1,1.0
000000000000000000000000200000010000201100,1,-1.0
000000000000000000000000200000010100201120,1,-1.0
000000000000000000000000210000012100201120,1,-1.0
000000000000000002100000210000012100201120,1,-1.0
000000000012000002100000210000012100201120,1,-1.0
000000000012000002110000212000012100201120,1,-1.0
000000000012000002110000212000012101221120,1,-1.0
000200000012000002110000212000112101221120,1,-1.0
000200000012000002110002212001112101221120,1,-1.0
000000000000000000000000000000001000202110,1,-1.0
000000000000000000000000000000011000222110,1,-1.0
000000000000000000000000000002010000201001,1,-1.0
000000000000000000000020100002010000201001,1,-1.0
000000000000000000000000000000001002021112,1,-1.0
000000000000000000000000020000001102021112,1,-1.0
000000000000000000000000020010021102021112,1,-1.0
000000000000000000000000221010021102021112,1,-1.0
000000000000000000000000000000001000021102,1,-1.0
000000000000000000000000020000011000021102,1,-1.0
000000000000000000100000220000011000021102,1,-1.0
000000000000000000100000220000211001021102,1,-1.0
000000000000000002100000220000211011021102,1,-1.0
000000000020000002100001220000211011021102,1,-1.0
000000000000000000000000000000010000002010,1,-1.0
000000000000000000000000000000010000212010,1,-1.0
000000000000000000000010000002010000212010,1,-1.0
000000000000000000000010100002010200212010,1,-1.0
000000000000000000000010101002010200212012,1,-1.0
000000000000000002000010101002010210212012,1,-1.0
000000000010000002020010101002010210212012,1,-1.0
000100000010000002020010101202010210212012,1,-1.0
000100000010000102020010101202010212212012,1,-1.0
000100000010010102022010101202010212212012,1,-1.0
000100000010210102022010101202110212212012,1,-1.0
000000000000000000000000020000001001001200,1,-1.0
000000000000000000000000020000001001201201,1,-1.0
000000000000000000200000020000001001201211,1,-1.0
000000000001000000200000020000021001201211,1,-1.0
000000000001000000200000020100021021201211,1,-1.0
000000000001000000202000020110021021201211,1,-1.0
000000000001000000202100020110021221201211,1,-1.0
000000000001002000202100020110021221211211,1,-1.0
000000000001012000202100220110021221211211,1,-1.0
000000100001012002202100220110021221211211,1,-1.0
000000000000000000000000000000011000001220,1,1.0
000000000000000000000000000001011000201220,1,1.0
000000000000000000000000000001011200211220,1,1.0
000000000000000000000000020001111200211220,1,1.0
000000000000000000000000000000200010010201,1,-1.0
000000000000000000000001000000202010010201,1,-1.0
000000000000000000000001010000202010012201,1,-1.0
000000000000000000000001010100222010012201,1,-1.0
000000000000000000002001010100222011012201,1,-1.0
000000000000020010002001010100222011012201,1,-1.0
000000000000020010002001010100222111012221,1,-1.0
000000000000000000000000000000000001001020,2,0.0
000000000000000000000000000000000101201020,1,-1.0
000000000000000000000000000010000101201220,1,-1.0
000000000000000000000000000012000101201221,1,-1.0
000000000000000000000010002012000101201221,1,-1.0
000000000000000000000010102012020101201221,1,-1.0
000000000000000000000010112012022101201221,1,-1.0
000000000000000002100010112012022101201221,1,-1.0
000000000002000002100110112012022101201221,1,-1.0
000000000002002002110110112012022101201221,1,-1.0
000001000002202002110110112012022101201221,1,-1.0
000001020002202002110110112012022111201221,1,-1.0
100001020002202002110110112212022111201221,1,-1.0
100001020022202102110110112212022111201221,1,-1.0
100201021022202102110110112212022111201221,1,-1.0
120201021022202102111110112212022111201221,1,-1.0
000000000000000000000000010000001000202100,1,1.0
000000000000000000100000010000001000222100,1,1.0
000000000000000000000000000000020000002111,1,1.0
000000000000000000000000000000020120002111,1,1.0
000000000000000001000000200000020120002111,1,1.0
000000000000000001000000201000020122002111,1,1.0
000000000000000001020000201000021122002111,1,1.0
000000000000000001020000221000021122012111,1,1.0
000000000000000001120000221200021122012111,1,1.0
000000000001000001120000221220021122012111,1,1.0
000000000001001001120200221220021122012111,1,1.0
000020000011001001120200221220021122012111,1,1.0
000020020011101001120200221220021122012111,1,1.0
000020020011101001120200221220121122212111,1,1.0
000020020011101001120201221222121122212111,1,1.0
000022020011101011120201221222121122212111,1,1.0
000000000000000000000000000000000001002010,1,-1.0
000000000000000000000000000000000201012010,1,-1.0
000000000000000000000000001000020201012010,1,-1.0
000000000000000001000000201000020201012010,1,-1.0
000000000000000001000000201000220201012011,1,-1.0
000000000000000001010000201000220221012011,1,-1.0
000000000000200001010001201000220221012011,1,-1.0
000000000000200001010101201020220221012011,1,-1.0
000000000000200011010101201220220221012011,1,-1.0
000000000000201011010101201220220221012211,1,-1.0
000000000000000000000000000000000100000210,1,-1.0
000000000000000000000000000000002100000211,1,-1.0
000000000000000000000000002000002100001211,1,-1.0
000000000000000000100000022000002100001211,1,-1.0
000000000002000000100000022000012100001211,1,-1.0
000000000002000000110000222000012100001211,1,-1.0
000000000002100002110000222000012100001211,1,-1.0
000000000002100002110000222000012110201211,1,-1.0
000000000000000000000000000000000020201011,1,-1.0
000000000000000000000000000100000020201211,1,-1.0
000000000000000000001000000100002020201211,1,-1.0
000000000000000000001000010102002020201211,1,-1.0
000000000000010000001000010102022020201211,1,-1.0
000000000000000000000000000000002000201110,1,1.0
000000000000000000000000000000002000211112,2,1.0
000000000000000000000000000000010010201002,1,-1.0
000000000000000000000000200100010010201002,1,-1.0
000000000000000000000000200102010010201012,1,-1.0
000000000000000100000020200102010010201012,1,-1.0
000000000000000100001020200102010210201012,1,-1.0
000000001000020100001020200102010210201012,1,-1.0
000000001000020100001020201102010210201212,1,-1.0
000000001000020101001020201102012210201212,1,-1.0
000000001010020101021020201102012210201212,1,-1.0
000000001010020101021020201112012212201212,1,-1.0
000000001010020101021220211112012212201212,1,-1.0
000000001011020101221220211112012212201212,1,-1.0
000000101011220101221220211112012212201212,1,-1.0
000200101011221101221220211112012212201212,1,-1.0
000212101011221101221220211112012212201212,1,-1.0
020212101011221101221220211112012212211212,1,-1.0
000000000000000000000000000000000100211122,1,1.0
000000000000000000000000000001020100211122,1,1.0
000000000000000000000010000001020120211122,1,1.0
000000000000000200000010001001020120211122,1,1.0
000000000000000200001010001201020120211122,1,1.0
000000000000000200001010101201022120211122,1,1.0
000000000000000200011010101201222120211122,1,1.0
000000000000200200011011101201222120211122,1,1.0
000000000000200201011011121201222120211122,1,1.0
000000000001200201211011121201222120211122,1,1.0
000000000000000000000000100000020000001000,2,1.0
000000000000000000000000100000020002001010,1,1.0
000000000000000000000000100000020002011012,1,1.0
000000000000000000000000100000020102011212,1,1.0
000000000000000002000000100000020112011212,1,1.0
000000000000000002000000101020020112011212,1,1.0
000000000000000002020000101020120112011212,1,1.0
000000000000000002020002101020121112011212,1,1.0
000000000000000022020002101120121112011212,1,1.0
000000000000000022022002111120121112011212,1,1.0
000000000000000000000000000000000000210112,2,1.0
000000000000000000000000000000001000212112,1,1.0
000000000000000000000000020000001100212112,1,1.0
000000000000000000100000020000021100212112,1,1.0
000000000000000001100000220000021100212112,1,1.0
000000000000000001110000222000021100212112,1,1.0
000000000000000001110000222100021120212112,1,1.0
000000000001000001112000222100021120212112,1,1.0
000000000001000001112001222100221120212112,1,1.0
000000000001000011112001222102221120212112,1,1.0
000000000000000000000000000000012000001201,1,-1.0
000000000000000000000000120000012000001201,1,-1.0
000000000000000000100001020000201002011200,1,1.0
000000000000000000100001020000201012011202,1,1.0
000000000000000010100001020000221012011202,1,1.0
000000000100000010100001020000221012011222,1,1.0
001000000100000010100001020000221212011222,1,1.0
000000000000000000000000000000010000002112,1,1.0
000000000000000000000000000000010100022112,1,1.0
000000000000000000000000001000012100022112,1,1.0
000000000000000000010000001000012102022112,1,1.0
000000000000000000000000020000001000102100,1,1.0
000000000000000000000000020002011000102100,1,1.0
000000000000000000200000020002011000102101,1,1.0
000010000002000000200000020002011000102101,1,1.0
000010000002000100200020020002011000102101,1,1.0
000010000002000100200020120002011020102101,1,1.0
000010000002000102200020120002011020112101,1,1.0
000010000002000102200021120002211020112101,1,1.0
000000000000000001000000200000010000002100,1,1.0
000000000000000001000000200000012001002100,1,1.0
000000000000000001000000210000012001022100,1,1.0
000000000000000001100000210000012001022102,1,1.0
000000000000000001100000210000012021122102,1,1.0
000000000001000001100000210020012021122102,1,1.0
000010000001000001100000210220012021122102,1,1.0
000000000000000000000000020000001000002110,1,-1.0
000000000000000000100000020000001002002110,1,-1.0
000000000000000000100000020000001002212110,1,-1.0
000000000000000000100000120000021002212110,1,-1.0
000000000000000000100000120000121202212110,1,-1.0
000000000001000002100000120000121202212110,1,-1.0
000000000000000000000000000000000000101002,1,1.0
000000000000000000000000000000000000111202,1,1.0
000000000000000000000000000000100002111202,1,1.0
000000000000000000000000000001102002111202,1,1.0
000000000000000000000020000001112002111202,1,1.0
000000000000000000000020100021112002111202,1,1.0
000000000000000001000220100021112002111202,1,1.0
000000000000000000000000000000020001201010,1,-1.0
000000000000000000000000000000021001201210,1,-1.0
000000000000000000000000200010021001201210,1,-1.0
000000000010000002000000200010021001201210,1,-1.0
000100000010000002000200200010021001201210,1,-1.0
000100000010002002000200200010021101201210,1,-1.0
000100000010002002000200212010021101201210,1,-1.0
000100000010002002120200212010021101201210,1,-1.0
000100000012002002120200212010021101201211,1,-1.0
000100010012002002120200212010021121201211,1,-1.0
000100010012202002120200212110021121201211,1,-1.0
000000000000000000000000100000020000001210,1,1.0
000000000000000000000000110000022000001210,1,1.0
000000000000000001000000110000022200001210,1,1.0
000000000010000001000000110000022200201210,1,1.0
000100000010000001000000110000022200201212,1,1.0
000000000000000000000000000000000002010100,1,1.0
000000000000000000000000000000100002012100,1,1.0
000000000000000000000002000010100002012100,1,1.0
000000000000000000000002000010100002112120,1,1.0
000000000000000000000002100010120002112120,1,1.0
000000000000000002000002100011120002112120,1,1.0
000000000000000012000022100011120002112120,1,1.0
000000000200000012000022100011120102112120,1,1.0
000000000200000012000022101011120102112122,1,1.0
000000000200100012020022101011120102112122,1,1.0
000000001200100212020022101011120102112122,1,1.0
020000001200100212020022101011121102112122,1,1.0
000000000000000000000000000002000001201100,1,-1.0
000000000000000000000000000002000001201112,1,-1.0
000000000000000000000000000002010001221112,1,-1.0
000000000000000000000000200002110001221112,1,-1.0
000000000000000100000020200002110001221112,1,-1.0
000000000000000100000022200002111001221112,1,-1.0
000000000000000000000000000001000000121020,1,-1.0
000000000000000000000010000001200000121020,1,-1.0
000000000000000200000010000001200000121021,1,-1.0
000000000000000200000010000001220100121021,1,-1.0
000000000000000200000012000001220100121121,1,-1.0
000000000000000000000000000000000000100201,1,-1.0
000000000000000000000000000000000010120201,1,-1.0
000000000000000000000000000000000010121221,1,-1.0
000000000000000000000001000000200010121221,1,-1.0
000000000000000000000001000000220110121221,1,-1.0
000000000000000000000001000002221110121221,1,-1.0
000000000000000000100001020002221110121221,1,-1.0
000000000000000000100001022102221110121221,1,-1.0
000000000000000000000000010000002000102100,1,-1.0
000000000000000000200000010001002000102100,1,-1.0
000000000001000000200020010001002000102100,1,-1.0
000000000001000200200020010001012000102100,1,-1.0
000000000001000200200020110001012000102102,1,-1.0
010000002001000200200020110001012000102102,1,-1.0
010000002011000202200020110001012000102102,1,-1.0
010200002011000202200020110001012010102102,1,-1.0
010200002011000202201020110201012010102102,1,-1.0
010220002011000202201020110201012011102102,1,-1.0
010220002011010202201020110221012011102102,1,-1.0
010220002011010202201220110221012011102112,1,-1.0
010220012011012202201220110221012011102112,1,-1.0
210220012011012202201220110221012111102112,1,-1.0
210220012011012202201220110221112111122112,1,-1.0
210220012011012212201222110221112111122112,1,-1.0
000000000000000000000000000000100001021020,1,1.0
000000000000000000000002000000110001021020,1,1.0
000000000000000010000002000000110201021020,1,1.0
000000000000000010010002002000110201021020,1,1.0
000000000000000010010002202010110201021020,1,1.0
000000000000000010010102202010110201021220,1,1.0
000000000000001012010102202010110201021220,1,1.0
000000000000000000000000000000010002001000,1,1.0
000000000000000000000000100000010002021000,1,1.0
000000000010000002000000100000010002021000,1,1.0
000000000010000002000000100010010002021020,1,1.0
000000000010000002000000101010010202021020,1,1.0
000000000010000002000000101010110202021022,1,1.0
000000000010000002000000101010110222021122,1,1.0
000000000010000012000002101010110222021122,1,1.0
000000000010000012000002111010112222021122,1,1.0
000000000010000012001002111210112222021122,1,1.0
000000000010010012001202111210112222021122,1,1.0
000000000010010012121202111210112222021122,1,1.0
000000000010210012121202111210112222121122,1,1.0
000000000000000000000000000000020000011102,1,1.0
000000000000000000000000000000010000021201,1,-1.0
000000000000000000000000000000012000021211,1,-1.0
000000000000000000000000210000012000021211,1,-1.0
000000000000000002100000210000012000021211,1,-1.0
000000000021000002100000210000012000021211,1,-1.0
000000000000000000000000000200000010101002,1,-1.0
000000000000000000000000000200000010121102,1,-1.0
000000000000000000000000000200120010121102,1,-1.0
000000000000000000002000000201120010121102,1,-1.0
000000100000020000002000000201120010121102,1,-1.0
000000100000020000002020100201120010121102,1,-1.0
000000100000020002002020100201121010121102,1,-1.0
000000100000020002002020110201121012121102,1,-1.0
000000100000020002202020110201121012121112,1,-1.0
000000100010020202202020110201121012121112,1,-1.0
010000102010020202202020110201121012121112,1,-1.0
010000102010020202202021110201121212121112,1,-1.0
000000000000000000000000000000020100102010,1,1.0
000000000000000000000000001002020100102010,1,1.0
000000000000000000020000101002020100102010,1,1.0
000000000000200000020010101002020100102010,1,1.0
000000000000200002020010101002020100112010,1,1.0
000000000000200002020011101002220100112010,1,1.0
000000000000200002020011101002221100112210,1,1.0
000000000000200022020011111002221100112210,1,1.0
000000000000000000000000000000010002001201,1,1.0
000000000000000000000000010000012002001201,1,1.0
000000000000000001000000210000012002001201,1,1.0
000000000000000001200000210000012002101201,1,1.0
000000000000000001200000210001012002121201,1,1.0
000000000000000001200001210001212002121201,1,1.0
000000000001000021200001210001212002121201,1,1.0
000000000000000000000000110000021000022100,1,1.0
000000000000000000200000110000021000022101,1,1.0
000000000002000001200000110000021000022101,1,1.0
000000000002000001200000110000021002122101,1,1.0
000000000012000001200000110020021002122101,1,1.0
000100000012000001200200110020021002122101,1,1.0
000000000000000000000000000001000000200010,1,-1.0
000000000000000000000000000001000000201210,1,-1.0
000000000000000000000000000001021000201210,1,-1.0
000000000000000000000000200001021100201210,1,-1.0
000000000000000000000000200001021110201212,1,-1.0
000000000000000002000000201001021110201212,1,-1.0
000000000000000000000000100000020000011020,1,1.0
000000000000000000000000100001020000211020,1,1.0
000000000000000001000000100001020200211020,1,1.0
000000000000000001000001100001220200211020,1,1.0
000000000000000001000021100001220201211020,1,1.0
000000000000000000000000000000010002012100,1,1.0
000000000000000000000000000000112002012100,1,1.0
000000000000000000000002000000112002012110,1,1.0
000000000000000020000002010000112002012110,1,1.0
001000000200000020000002010000112002012110,1,1.0
001000000200000020200002010000112002012111,1,1.0
001000000200000020200002110000112202012111,1,1.0
001000000200000021200002110020112202012111,1,1.0
001000000210000021200002110020112202212111,1,1.0
000000000000000000000000000000010000201210,1,1.0
000000000000000000000000100000012000201210,1,1.0
000000000000000001000000100000012000201212,1,1.0
000000000000000000000000000000000002010010,1,1.0
000000000000000000000000000020000102010010,1,1.0
000000000000000000000000001020000102010210,1,1.0
000000000000000000020000001020100102010210,1,1.0
000000000000001000020200001020100102010210,1,1.0
000000000000001010020202001020100102010210,1,1.0
000000000000001010020202011020102102010210,1,1.0
000000000200001010020202011020102102010211,1,1.0
000000000200201010120202011020102102010211,1,1.0
000002000201201010120202011020102102010211,1,1.0
000012000201201010120202011020102102210211,1,1.0
000000000000000000000000000000000200021011,1,1.0
000000000000000000000000001000000200021211,1,1.0
000000000000000000010000001000000220021211,1,1.0
000000000000000000010000001000012220021211,1,1.0
000000000000200000010000101000012220021211,1,1.0
000000000000200002010000111000012220021211,1,1.0
000000000000200002010000111100012220221211,1,1.0
000000000000000000000000000000000002101000,1,1.0
000000000000000000000000000000010002101002,1,1.0
000000000000000000000000100000010002121002,1,1.0
000000000000000002000000100000110002121002,1,1.0
000000000000000002000002100001110002121002,1,1.0
000000000000000002000002100021110002121102,1,1.0
000000000000000002000202100021111002121102,1,1.0
